URL,Title,Partner,Provider,Subject,Tags,Overview,Syllabus,Cost,Session,Language,Start Date,Effort,Duration,Instructors
https://www.classcentral.com/course/udacity-github-collaboration-8542,GitHub & Collaboration,N/A,Udacity,DevOps,,"This course covers the essentials of working with remote repositories. You'll be able to connect to a remote repository, get changes from a remote repository, and send changes to a remote repository. You'll also learn how to work collaboratively. You'll fork another developer's repository, make changes to it, and then send them a pull request. You'll also pick up some Git tips and tricks that make working with collaborators a breeze.Why Take This Course?You've learned how to develop projects with the amazing version control tool, Git, and it's now time to get your repository off of your local machine and up on a hosting service like GitHub! Having your project on GitHub provides an additional backup for your project in case anything should happen to your computer. With your project on a public site like GitHub, you're free to share it with other developers. Being able to work together with other developers on a project is vital in today's collaborative development processes.","In this course, you'll learn the importance of remote repositories. You'll create a remote repository on GitHub and then use the command line tool, Git, to connect to, and send changes to this remote repository. You will also learn how to collaborate with others on a version control project. You'll fork another developer's repository, make changes to it, and send them a pull request. While doing this, you'll also pick up so pro tips on how to discover additions and changes that your collaborators have done in the repository. Lastly, you'll learn how to use Git to alter a repository's history by combining individual commits together in a process called ""squashing"".Lesson 1: Working With RemotesLearn all about remote repositoriesConnect to a remote repository and send commits to itGet changes from a remote repository Lesson 2: Working On Another Dev's RepositoryFork another developer's repositoryLearn how to review changes other developers have madeDetermine how best to contribute to a projectLesson 3: Staying In Sync With A Remote ProjectCreate and send a pull requestStay in sync with a developing repositorySquash commits to update a repository's history",Free Online Course,Self Paced,English,Self paced,N/A,3 weeks long,"[""""]"
https://www.classcentral.com/course/udacity-continuous-integration-and-deployment-8021,Continuous Integration and Deployment,N/A,Udacity,DevOps,,"In this course, you'll learn how to automate and improve the mobile development process by using buddybuild's continuous integration and deployments tools. While learning these tools, you'll write unit and UI tests to ensure app functionality and interface workflows. You'll also simplify the steps necessary to deliver test and production versions of your apps into the hands of users.Why Take This Course?When supporting apps on the App Store, many problems can arise — you have to fix bugs affecting users, fulfill feature requests, and ensure your app functions smoothly on every potential device and configuration.","Ensuring App Quality with Continuous IntegrationIn this lesson, you’ll setup a continuous integration (CI) system with buddybuild so that you can test your apps like the pros. You'll learn how to configure a project with a simplified version of GitFlow, a commonly used Git branching structure well-suited for collaborative, professional projects. Also, you'll write unit and UI tests to verify the core functionality of an app.Continuous Deployment with One Seamless SystemIn this lesson, you'll continue to improve your development process by configuring a continuous deployment and delivery system using buddybuild. You'll learn how buddybuild quickly adds and provision devices on your behalf for testing so there is no delay in getting new builds in front of your users. Then, to complete the feedback loop, you'll utilize the buddybuild SDK to consolidate issues and requests into a single location with rich visual descriptions and debugging information.",Free Online Course,Self Paced,English,Self paced,N/A,N/A,"[""""]"
https://www.classcentral.com/course/udacity-scalable-microservices-with-kubernetes-6275,Scalable Microservices with Kubernetes,Google,Udacity,DevOps,,"This course is designed to teach you about managing application containers, using Kubernetes. We've built this course in partnership with experts such as Kelsey Hightower and Carter Morgan from Google and Netflix’s former Cloud Architect, Adrian Cockcroft (current Technology Fellow at Battery Ventures), who provide critical learning throughout the course. Mastering highly resilient and scalable infrastructure management is very important, because the modern expectation is that your favorite sites will be up 24/7, and that they will roll out new features frequently and without disruption of the service. Achieving this requires tools that allow you to ensure speed of development, infrastructure stability and ability to scale. Students with backgrounds in Operations or Development who are interested in managing container based infrastructure with Kubernetes are recommended to enroll!In this course you will learn to:Containerize an application by creating Docker config files and build processes to produce all the necessary Docker imagesConfigure and launch an auto-scaling, self-healing Kubernetes clusterUse Kubernetes to manage deploying, scaling, and updating your applicationsEmploy best practices for using containers in general, and specifically Kubernetes, when architecting and developing new microservicesWhy Take This Course?If you’re currently involved in infrastructure management — as a sysadmin or a developer — this course will enable you to build on that experience, and master the most cutting edge tools and practices in automation and distributed system management. For students who might be new to the field, this course is an excellent opportunity to familiarize yourself with microservices, containers, Docker, Kubernetes and deployment patterns; you’ll even run your first application on your very own Kubernetes cluster in the cloud!",Lesson 1 - Introduction to MicroservicesLearn how 12-factor apps and the microservices design pattern make modern applications easier to deploy and maintain.Lesson 2 - Building the Containers with DockerUse Docker to build container images that package an application and its dependencies for deployment on a single machine.Lesson 3 - KubernetesThe infrastructure to support an application at scale is as important as the application itself. See how Kubernetes allows you to focus on the big picture.Lesson 4 - Deploying Microservices (From Image to Running Service)Go beyond the theoretical concepts and try out Kubernetes so that you can use it to manage real world apps.,Free Online Course,Self Paced,English,Self paced,N/A,4 weeks long,"[""Kelsey Hightower"",""Carter Morgan""]"
https://www.classcentral.com/course/udacity-web-tooling-automation-4953,Web Tooling & Automation,Google,Udacity,DevOps,,"In this course, you’ll learn how to setup your development, get super productive during daily work and iteration, prevent yourself and your site from disasters and save a lot of time and effort with automatic optimization and automation. Finally, you’ll learn how to do all this while being confident your code runs on a multitude of devices in the real world.Why Take This Course?Front-end developers need to work quickly and efficiently to be productive. Having a good set of tools and libraries is crucial. This course will introduce you to a opinionated set of tools and libraries to improve your workflow.","IntroductionLearn how to protect yourself from micro and over-optimization.Being pragmatic vs. idealistic when choosing toolsIdentify the real value of the tool (is it well maintained? Does it have a large community? Is it documented?)Keep things modular and replaceableStaying away from micro-optimizationsLesson 1: Productive EditingLearn how to setup the very core of your development environment, namely your editor.From Notepad to IDESet up your editorInstall Sublime TextInstall PluginsLesson 2: Powerful BuildsLearn about build tools and why you should use them.Overview of build toolsGetting started with GulpInstall gulp pluginsCreate gulp tasksLesson 3: Expressive Live EditingLearn how to reduce context switch with live editing.Why live edit?Approaches for live editingBrowser SyncLesson 4: How to Prevent DisastersLearn how to use tools to automate a few alarms and safety nets that will make our lives much easier.Why rely on tools to prevent bad things from happening?LintingESLintUnit Testing in GulpLesson 5: Awesome OptimizationsLearn how to polish your project for productionCSS ConcatenationJS Concatenation and MinificationWriting Future Proof CodeSourcemapsOptmization",Free Online Course,Self Paced,English,Self paced,N/A,3 weeks long,"[""James Williams""]"
https://www.classcentral.com/course/udacity-intro-to-devops-4013,Intro to DevOps,Nutanix,Udacity,DevOps,,"The goal of this course is to take existing IT professionals, whether they come from software development or operations, and help them appreciate the challenges facing companies who are looking to embrace scalable software deployment as well as the architectures and thought processes they can use to address these challenges. Students will start with a presentation of the problem as it stands today, then dive into the DevOps workflow and a survey of the system architectures currently being used to address this problem.Why Take This Course?Based on Puppetlab's ""State of DevOps"" report for 2013 and 2014, high-performing organizations are deploying code 30 times more frequently, with 50 percent fewer failures than their lower-performing counterparts.The report states:We can now assert with confidence that high IT performance correlates with strong business performance, helping to boost productivity, profitability and market.Adopting DevOps is the way most companies improve the performance of their IT organisations,  and this course will help you take the first steps towards that goal.","Lesson 1What is DevOpsWhy DevOps is neededCAMS (Culture, Automation, Measurement, Sharing) principlesLesson 2The different perspectives of Dev and OpsDifferent perspectives can cause conflictHow to solve the problems with different approach and some toolsHow the tools workLesson 3Continuous Integration and Delivery workflowsTools that enable these workflowsMeasurement and the ways it helps IT and businessTools that help with measurement",Free Online Course,Self Paced,English,Self paced,N/A,3 weeks long,"[""Dwayne Lessner"",""Karl Krueger""]"
https://www.classcentral.com/course/edx-machine-learning-8995,Machine Learning: Regression,University of Washington,Coursera,Machine Learning,,"Case Study - Predicting Housing PricesIn our first case study, predicting house prices, you will create models that predict a continuous value (price) from input features (square footage, number of bedrooms and bathrooms,...).  This is just one of the many places where regression can be applied.  Other applications range from predicting health outcomes in medicine, stock prices in finance, and power usage in high-performance computing, to analyzing which regulators are important for gene expression.In this course, you will explore regularized linear regression models for the task of prediction and feature selection.  You will be able to handle very large sets of features and select between models of various complexity.  You will also analyze the impact of aspects of your data -- such as outliers -- on your selected models and predictions.  To fit these models, you will implement optimization algorithms that scale to large datasets.Learning Outcomes:  By the end of this course, you will be able to:   -Describe the input and output of a regression model.   -Compare and contrast bias and variance when modeling data.   -Estimate model parameters using optimization algorithms.   -Tune parameters with cross validation.   -Analyze the performance of the model.   -Describe the notion of sparsity and how LASSO leads to sparse solutions.   -Deploy methods to select between models.   -Exploit the model to form predictions.    -Build a regression model to predict prices using a housing dataset.   -Implement these techniques in Python.",N/A,Free Online Course (Audit),In progress,English,"18th Mar, 2019",N/A,6 weeks long,"[""Charles Isbell Jr.""]"
https://www.classcentral.com/course/independent-cutting-edge-deep-learning-for-coders-part-2-8965,"Cutting Edge Deep Learning For Coders, Part 2",fast.ai,Independent,Deep Learning,,"This course assumes you are familiar with part 1, Practical Deep Learning for Coders, so head over there if you haven't completed that course, or are not already familiar with current deep learning best practices. We will be assuming familiarity with everything from part 1, such as: CNNs (including resnets), RNNs (including LSTM and GRU), SGD/Adam/etc, batch normalization, data augmentation, Keras, and numpy. Like in part 1, there are around 20 hours of lessons, and you should plan to spend around 10 hours a week for 7 weeks to complete the material. The course is based on lessons recorded at The Data Institute at USF.",N/A,Free Online Course,Self Paced,English,Self paced,10 hours a week,7 weeks long,"[""""]"
https://www.classcentral.com/course/independent-statistical-machine-learning-8509,Machine Learning: Classification,University of Washington,Coursera,Machine Learning,,"Case Studies: Analyzing Sentiment & Loan Default PredictionIn our case study on analyzing sentiment, you will create models that predict a class (positive/negative sentiment) from input features (text of the reviews, user profile information,...).  In our second case study for this course, loan default prediction, you will tackle financial data, and predict when a loan is likely to be risky or safe for the bank. These tasks are an examples of classification, one of the most widely used areas of machine learning, with a broad array of applications, including ad targeting, spam detection, medical diagnosis and image classification. In this course, you will create classifiers that provide state-of-the-art performance on a variety of tasks.  You will become familiar with  the most successful techniques, which are most widely used in practice, including logistic regression, decision trees and boosting.  In addition, you will be able to design and implement the underlying algorithms that can learn these models at scale, using stochastic gradient ascent.  You will implement these technique on real-world, large-scale machine learning tasks.  You will also address significant tasks you will face in real-world applications of ML, including handling missing data and measuring precision and recall to evaluate a classifier.  This course is hands-on, action-packed, and full of visualizations and illustrations of how these techniques will behave on real data.  We've also included optional content in every module, covering advanced topics for those who want to go even deeper! Learning Objectives: By the end of this course, you will be able to:   -Describe the input and output of a classification model.   -Tackle both binary and multiclass classification problems.   -Implement a logistic regression model for large-scale classification.     -Create a non-linear model using decision trees.   -Improve the performance of any model using boosting.   -Scale your methods with stochastic gradient ascent.   -Describe the underlying decision boundaries.     -Build a classification model to predict sentiment in a product review dataset.     -Analyze financial data to predict loan defaults.   -Use techniques for handling missing data.   -Evaluate your models using precision-recall metrics.   -Implement these techniques in Python (or in the language of your choice, though Python is highly recommended).",N/A,Free Online Course (Audit),In progress,English,"18th Mar, 2019",N/A,7 weeks long,"[""Larry Wasserman""]"
https://www.classcentral.com/course/udacity-machine-learning-1020,Practical Predictive Analytics: Models and Methods,University of Washington,Coursera,Artificial Intelligence,,"Statistical experiment design and analytics are at the heart of data science.  In this course you will design statistical experiments and analyze the results using modern methods.  You will also explore the common pitfalls in interpreting statistical arguments, especially those associated with big data.  Collectively, this course will help you internalize a core set of practical and effective machine learning methods and concepts, and apply them to solve some real world problems.  Learning Goals: After completing this course, you will be able to:1. Design effective experiments and analyze the results2. Use resampling methods to make clear and bulletproof statistical arguments without invoking esoteric notation3. Explain and apply a core set of classification methods of increasing complexity (rules, trees, random forests), and associated optimization methods (gradient descent and variants)4. Explain and apply a set of unsupervised learning concepts and methods5. Describe the common idioms of large-scale graph analytics, including structural query, traversals and recursive queries, PageRank, and community detection","Practical Statistical InferenceLearn the basics of statistical inference, comparing classical methods with resampling methods that allow you to use a simple program to make a rigorous statistical argument.  Motivate your study with current topics at the foundations of science: publication bias and reproducibility.Supervised LearningFollow a tour through the important methods, algorithms, and techniques in machine learning.  You will learn how these methods build upon each other and can be combined into practical algorithms that perform well on a variety of tasks.  Learn how to evaluate machine learning methods and the pitfalls to avoid.OptimizationYou will learn how to optimize a cost function using gradient descent, including popular variants that use randomization and parallelization to improve performance.  You will gain an intuition for popular methods used in practice and see how similar they are fundamentally. Unsupervised LearningA brief tour of selected unsupervised learning methods and an opportunity to apply techniques in practice on a real world problem.",Free Online Course (Audit),Upcoming,English,"25th Mar, 2019",N/A,4 weeks long,"[""Michael Littman"",""Charles Isbell""]"
https://www.classcentral.com/course/opensap-application-integration-made-simple-with-sap-hana-cloud-integration-6652,Application Integration Made Simple with SAP HANA Cloud Integration,N/A,openSAP,Information Technology,,"Integration stands at the very center of digital transformation. Since the emergence of the Internet, companies have had to find new ways to run their processes in diverse settings, and to transfer data safely and smoothly across different systems, both internally and externally. To achieve this communication between systems, SAP HANA Cloud Integration (SAP HCI) is the solution of choice. SAP HCI is, in addition, the central strategic integration platform for SAP and a core constituent of SAP's cloud strategy. Knowing how to use it is therefore essential for the future success of every company in the SAP ecosystem. This course will give you all the information you need to get started. We’ll cover the basic underlying concepts of SAP HCI, how to work with pre-packaged integration content, and how customers are currently using it. At the heart of the course is a tutorial on how to use SAP HCI to solve integration problems. During the course, you’ll learn how to model, run, and monitor integration scenarios. The course will be rounded off with a unit about the development of adapters for connecting to various systems, and a roadmap session about SAP HCI’s future.",Week 1: Getting StartedWeek 2: Enterprise Integration PatternsWeek 3: Advanced Topics and Roadmap,Free Online Course,Self Paced,English,Self paced,4 hours a week,3 weeks long,"[""Sindhu Gangadharan"",""Volker Stiehl""]"
https://www.classcentral.com/course/edx-sharepoint-basics-for-it-professionals-3940,SharePoint Basics for IT Professionals,Microsoft,edX,Information Technology,,"Learnfrom Microsoft expertsthe necessary skills to implement SharePoint in your organization. This introductory course is ideal for IT Professionals seeking to understand how to plan and implement SharePointcollaboration tools within their organizations. The coursecovers the robust features of SharePointsites, enterprise content management, and search.You will learn how to plan and establish a server farm for on-premise and cloud, set up site collections, implement an Enterprise Content Management Solution, search, and design Managed Metadata/Term Store.",N/A,Free Online Course (Audit),Self Paced,English,Self paced,2-4 hours a week,53 weeks long,"[""Christina Singletary""]"
https://www.classcentral.com/course/opensap-high-availability-and-disaster-recovery-with-the-sap-hana-platform-6054,High Availability and Disaster Recovery with the SAP HANA Platform,N/A,openSAP,Information Technology,,"With the SAP HANA platform, you can easily set up high availability (HA) and disaster recovery (DR) operations as part of data center readiness. The platform provides HA/DR capabilities with multiple options to select RTO (recovery time objective) and RPO (recovery point objective) timelines based on planned and unplanned downtimes for your IT landscape.High availability of the SAP HANA platform is achieved by eliminating single points of failure (fault tolerance) and enabling the resumption of system operations after system outage with minimum business loss (fault resilience). The platform provides different levels of defense against redundancies to achieve HA at the hardware, network, and data center layers. It also provides disaster recovery support and fault recovery support mechanisms to enable data centers to resume normal business operations as quickly as possible.The course starts with a general overview of SAP HANA platform HA/DR features. It then expands on the different capabilities for high availability and disaster recovery. Demo video links will be provided that showcase the configurations and setup required for operations in a data center environment.This is the second course in our SAP HANA Core Knowledge series that provides insight into special features on the SAP HANA platform.","Week 1: HA/DR – Intro, Overview, Setup OptionsWeek 2: HA/DR – SupportWeek 3: Backup & Recovery – SupportWeek 4: Final Exam",Free Online Course,Self Paced,English,Self paced,4-6 hours a week,4 weeks long,"[""Prasad Illapani""]"
https://www.classcentral.com/course/edx-compliance-in-office-365-data-governance-5754,Compliance in Office 365®: Data Governance,Microsoft,edX,Information Technology,,"In this computer science course you will examine how to plan, implement, and manage Data Governance. As organizational data stored in email and documents continues to grow, Office 365 makes it easy to control the information that you want to keep, as well as control the flow of information out of your organization. This course covers all the steps to effectively plan and manage data retention and data leakage.This is the second in a series of courses concerning Compliance in Office 365. By completing this course, you will gain an understanding of the archiving and data retention capabilities of Office 365 and data leakage prevention.",N/A,Free Online Course (Audit),Self Paced,English,Self paced,3-5 hours a week,3 weeks long,"[""Martin Coetzer"","" Ankur Kothari"",""Joe Turick""]"
https://www.classcentral.com/course/edx-optimizing-microsoft-windows-server-storage-4944,Optimizing Microsoft Windows Server Storage,Microsoft,edX,Information Technology,,"Optimizing Microsoft Windows Server storage is key to keeping pace with your organization’s ever increasing data needs. Once you have initially configured your Microsoft Windows Server storage you will want to take advantage of three key features: iSCSI Storage, Storage Spaces and Data Deduplication.iSCSI is a protocol that supports remote access to SCSI-based storage devices over a TCP/IP network. It provides and easy to use alternative to Storage Area Networks (SANs) and can use existing infrastructure.Storage Spaces lets you group physical disks together and present them as a single logical disk. This makes it easy to manage and dynamically allocate storage.Data Deduplication is a service that identifies and removes duplications within data. The goal of Data Deduplication is to maximize the use of disk space.This course follows INF201.21, Implementing Microsoft Windows Server Disks and Volumes but it is not required.Go beyond simple storage strategies and take control of your organization’s storage needs!","Lesson 1: iSCSI Storage	Describe the iSCSI infrastructure and identify the components.	Implement an iSCSI infrastructure using Server Manager.	Implement high availability using MPIO.	Learn about best practices for installing and configuring an iSCSI infrastructure.Lesson 2: Storage Spaces	Describe the Storage Spaces feature and its components.	Describe common usage scenarios for storage spaces, and weigh their benefits and limitations.	Implement Storage Spaces including storage layout, drive allocation, and provisioning schemes.	Identify different storage space resiliency models and when to use them.Lesson 3: Data Deduplication	Implement the data deduplication service and configure the settings.	Use Windows PowerShell to manage and monitor data deduplication jobs.	Identify common usage scenarios for data deduplication and expected disk space savings.	Describe how data deduplication works and how other tasks, like backup and restore, are affected.	Identify data deduplication considerations and limitations.",Free Online Course (Audit),Self Paced,English,Self paced,2-4 hours a week,6 weeks long,"[""Cynthia Staley"",""Marcin Policht""]"
https://www.classcentral.com/course/edx-implementing-microsoft-windows-server-disks-and-volumes-4943,Implementing Microsoft Windows Server Disks and Volumes,Microsoft,edX,Information Technology,,"One of the key components when you plan and deploy Microsoft Windows Server is storage. Most organizations require lots of storage because users and applications are constantly working with and creating data.As a Microsoft Windows Server System Administrator you must be able to: 	Identify and decide on the type of storage your organization needs	Manage disks, volumes, and file systems	Use BitLocker to secure volumes	Encrypt data with Encrypted File System (EFS)This interactive computer science course teaches through video, discussion, practical exercises and assessments. Each topic is job- focused and designed to ensure you can confidently perform the task.This course can help you:	Decide if a career in IT is for you	Prepare for an introductory job in Windows Server administration	Study for Microsoft certification tests and badges	Improve your skills in handling disks and volumes, and securing Windows Server storageStudents taking this course will also be interested in INF201.22, Optimizing Windows Server Storage. INF201.22 builds on the foundational knowledge gained in this course.","Lesson 1 - Disks 	Select appropriate hardware disks based on your organization’s need.	Initialize, format, and access server disk storage.	Decide on and configure MBR and GPT partition styles.	Implement different types of disks.	Configure NTFS, FAT, and ReFS file systems.Lesson 2 – Volumes	Create and configure volumes.	Resize (shrink and extend) volumes.	Implement fault tolerant strategies.	Create striped and spanned volumes.	Create a disk mirror.Lesson 3 – Securing Disks and Volumes	Learn when to use BitLocker and what advantages the technology provides.	Know when to use TPM and what capabilities it provides.	Install the BitLocker feature and configure it using Group Policy settings.	Enable BitLocker and encrypt drives.	Configure and use Encrypted File System to encrypt files.	Identify usage cases for EFS and BitLocker.",Free Online Course (Audit),Self Paced,English,Self paced,2-4 hours a week,6 weeks long,"[""Cynthia Staley"",""Marcin Policht""]"
https://www.classcentral.com/course/opensap-sap-netweaver-upgrades-in-a-nutshell-4779,SAP NetWeaver Upgrades in a Nutshell,N/A,openSAP,Information Technology,,"The course is aimed at anyone interested in learning about SAP NetWeaver system upgrades. After completing this course, you will understand the technical background to SAP NetWeaver upgrades and be familiar with the tools and general steps needed to perform an upgrade from start to finish. You will understand the purpose behind SAP NetWeaver upgrades, how to check for supported platforms, and how to locate guides on SAP Service Marketplace. You will also know how to use the maintenance optimizer and Software Update Manager (SUM) tools and be able to describe the roadmap steps of an upgrade.This is a special edition openSAP course; your total learning time will be just three to four hours and all the content is already available. The course is broken down into six units consisting of one video per unit, with self-tests for you to complete after each section. Your results will not be saved; they are just for your personal use. At the end of the course, there is a course assignment. You can complete the assignment at any time. If you complete the course assignment successfully, you will receive a record of achievement.",Unit 1: IntroductionUnit 2: Planning & PreparationUnit 3: Software Update Manager Roadmap StepsUnit 4: Optimizing Upgrade PerformanceUnit 5: Database Migration OptionUnit 6: Troubleshooting & Wrap-Up,Free Online Course,Self Paced,English,Self paced,3-4 hours a week,4 weeks long,"[""Tomas Black"",""Arvin Chiu""]"
https://www.classcentral.com/course/opensap-sap-s-4hana-in-a-nutshell-3252,SAP S/4HANA in a Nutshell,N/A,openSAP,Information Technology,,"SAP S/4HANA is SAP’s next generation business suite and is the company’s biggest innovation since SAP R/3. SAP S/4HANA was unveiled inNew York on February 3, 2015and openSAP is offering you the opportunity to get an overview of this new SAP offering from March 25.SAP S/4HANA is fully built on the advanced in-memory platform, SAP HANA and is designed on the most modern design principles with the SAP Fiori® user experience (UX) for mobile devices. It will offer cloud, on-premise and hybrid deployment options to provide maximum choice to customers.SAP S/4HANA is designed to drive business innovation with simplicity by connecting people, devices and business networks in real time to support the development of new business models. It will also help accelerate the on ramp to Internet of Things and Big Data. The simplified data model allows customers to reimagine their IT, helping to drive lower costs and aiming to help deliver IT efficiency.This openSAP course will feature the following speakers:Bernd LeukertMember of the Executive Board of SAP, Products & InnovationWieland SchreinerExecutive Vice President & Chief Product Owner S/4HANAMarkus SchwarzSenior Vice President & General Manager of the SAP Business Suite 4 SAP HANAJens KrügerSenior Vice President, Head of LoB Finance & Innovation CenterSven DeneckenGlobal Vice President Strategy and Co-Innovation Cloud Solutions at SAP",N/A,Free Online Course,Self Paced,English,Self paced,N/A,6 weeks long,"[""""]"
https://www.classcentral.com/course/opensap-transformation-to-hybrid-landscapes-3669,Transformation to Hybrid Landscapes,N/A,openSAP,Information Technology,,"SAP’s clients are increasingly interested in adopting cloud solutions. The prediction from IDC is that more than 65% of enterprise IT organizations will commit to hybrid cloud technologies before 2016. Companies that use SAP solutions can now choose between on-premise, cloud, and hybrid deployments – a combination of both on-premise and cloud. This freedom of choice allows companies to transform at their own pace, following their business priorities and markets, which can change at any time.If you’re asking yourself questions like “how do I get there?”, “what does the hybrid deployment model mean for my security and operations teams?” and “how can I ensure sufficient integration between the different environments?” then this openSAP course is for you. The questions are highly company-specific, so there is no one correct answer to them all. However, the aim of this openSAP course is to give you an understanding for what running a hybrid landscape means for integration, security, and operations, and how you can start your own hybrid transformation journey.Week 1 will provide you with an introduction to cloud and hybrid deployments.Week 2 offers a deep dive into the topic of integration, where we will give you an overview of the different integration technologies before going on to compare them.In week 3, we will talk about the security aspects you should consider in order to ensure that the data in your hybrid landscape is secure.In week 4, the focus will be on operating the new environment. How do operative tasks change when you move from an on-premise environment to a hybrid landscape?The course concludes with week 5 – the transformation. Here, the topics of adoption, organizational impact, strategy, and roadmap will be discussed.",N/A,Free Online Course,Self Paced,English,Self paced,4-6 hours a week,5 weeks long,"[""Rob Glickman""]"
https://www.classcentral.com/course/udacity-linux-command-line-basics-4049,Linux Command Line Basics,N/A,Udacity,Information Technology,,"We have built this course for beginners who have no experience with the Linux system and the command-line interface.In this course, you'll learn the basics of the command line interface of a Linux server: the terminal and shell (GNU Bash). This course includes an introduction to files and directories in the Linux filesystem.Why Take This Course?Most servers on the Internet today run on Linux or other Unix-like systems. Installing, configuring, and troubleshooting often relies on the command line interface. This, accordingly, is foundational web knowledge, and in fact many of our intermediate and advanced courses rely on a familiarity with the command-line interface to run servers, work with version control systems and more.","Lesson 1: Get Into the ShellIn this lesson, you'll learn about the terminal user interface and how you can interact with a Linux server using shell commands.Lesson 2: Shell CommandsThere are different kinds of shell commands that work with the terminal in different ways. This lesson also covers the use of the Linux manual (manpages) to expand your knowledge of shell commands.Lesson 3: The Linux FilesystemWorking with files and directories is a big part of using the shell. In this lesson you'll learn basic commands for interacting with the filesystem.",Free Online Course,Self Paced,English,Self paced,N/A,1 weeks long,"[""Karl Krueger""]"
https://www.classcentral.com/course/udacity-configuring-linux-web-servers-4050,Configuring Linux Web Servers,N/A,Udacity,DevOps,,"In this course you'll learn the basic Linux fundamentals every web developer needs to know to share their web applications with the world! You'll get a basic Python WSGI application up and running within a Vagrant virtual machine that queries data from a PostgreSQL database.You'll start by exploring various Linux distributions and learning the differences between a number of them. You'll then explore how the Linux operating system differs from other operating systems you may be more familiar with. With this base knowledge, you'll then move into Linux security - covering topics such as file permissions, user management, package management and configuring firewalls. Finally, you'll transform a safe and secure baseline server into a web application server by installing and configuring the Apache HTTP Server and PostgreSQL database server.Why Take This Course?A basic understanding of linux systems administration is required to not only get your web application up and running for the world to see, but also to ensure it continues operating efficiently. In this course, you’ll explore a bare-bones linux system and how it differs from desktop environments you are currently familiar with. You’ll then address a number of security concerns full stack developers must contend with and, finally, serve one of your applications from your very own piece of the Internet.","OverviewThis course consists of 3 lessons which will take you from absolutely zero knowledge about the Linux operating system all the way to hosting your very own data-driven application that is publically accessible to everyone in the world!Lesson 1 - Intro to LinuxIn this lesson you will be introduced to the Linux operating system and the various available distributions. You will then setup your very own Linux virtual machine on your own computer and explore that system, learning how the filesystem is organized and identifying key files.Lesson 2- Linux SecurityAs you unleash your new server onto the Internet you'll need to be a good citizen - and this means, security! In this lesson, you'll learn how to execute administrative tasks, update the software on your system, install new software, and manage users. You'll then learn how to implement even stronger authentication mechanisms, how to interpret Linux file permission and, finally, how to configure a firewall to keep your system secure.Lesson 3 - Web Application ServersIn this lesson you'll transform your secure and safe barebones server into a fully functional web application server by installing and configuring the Apache HTTP Server and PostgreSQL database server. You'll then write a very basic Python WSGI application that can query a database and present that data upon a web request.",Free Online Course,Self Paced,English,Self paced,N/A,1 weeks long,"[""Michael Wales""]"
https://www.classcentral.com/course/opensap-sap-screen-personas-3251,SAP Screen Personas,N/A,openSAP,Information Technology,,"SAP Screen Personas 3.0 is a personalization framework integrated into the SAP GUI family. It allows IT professionals and SAP experts to simplify SAP GUI screens (built on SAP’s Dynpro rendering technology). Dynpro technology is used for the majority of classic SAP ERP screens.This course provides you with training on how to create consumer-grade screens. Simpler screens allow users to streamline business processes quickly and easily, leading to improved end-user productivity and satisfaction. This course is eighty percent hands-on, so participants can see how to develop and maintain Screen Personas flavors. The course will also cover core administration tasks, including how to share flavors within their organizations.SAP Screen Personas allows you to:Improve the adoption of SAP software by making screens easier to useIncrease employee productivity by simplifying screens to reduce typingReduce training costs by making SAP more intuitiveEnhance data quality by reducing free text entryTarget AudienceAnyone interested in SAP´s UX strategyAnyone interested in simplifying SAP GUI screensAnyone interested in improving SAP usabilityUser Experience expertsDevelopers working in implementation projectsBusiness/data analystsSAP implementation partnersConsultantsArchitectsCourse RequirementsEssential: General knowledge of SAP ERP transactions and how to navigate themRecommended: NoneDevelopment SystemsIf your primary interest in taking this course is simply to familiarize yourself with the technical development-related necessities and capabilities of SAP Screen Personas, you do not need access to a development system.However, we realize that many of you will be interested in developing your own scenarios, based on the instructions in the course. For the purpose of this course, we will deploy an SAP appliance onto an Amazon Web Service account, which will incur a charge. Your SAP appliance is provided as a free trial. We will provide a detailed guide with instructions on how to set up an account in week 1 as a precursor to the optional exercises. There are a few restrictions for this free account, but you’ll be able to follow the course without any issues, as the instructor will use the same system as you.",Week 1: Screen Personas BasicsWeek 2: Building Simplified ScreensWeek 3: Scripting and TroubleshootingWeek 4: Administration and Performance TipsFinal Exam: Good Luck!,Free Online Course,Self Paced,English,Self paced,4-6 hours a week,4 weeks long,"[""Sebastian Steinhauer"",""Peter Spielvogel""]"
